IndivID,Name,Source,gwasID,Site,Year,Date,Block,position_X,position_Y,edge,InitLeafLen,Bolting,Score,Holes,Mines,Ps,Pa,Pp,Lc,Px,Pr_e,Pr_l,Ar,Tni,Syrphinae_l,Cv,Fi,Fo,Bh,Er,Mp,Mp_w,Le,Le_w,Bb,Bb_w,Mummy,Al,Cs,leaf_hopper
188,Tsu-0,CS6874,7373,ZH,2019,20190724,1,38,6,0,0,0,NA,79,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Got-7,CS22608,6921,ZH,2019,20190724,1,38,8,0,0,0,NA,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Zdr-6,CS22589,6985,ZH,2019,20190724,1,38,10,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Gd-1,CS1185,8296,ZH,2019,20190724,1,39,1,1,0,0,NA,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Lom1-1,CS77048,6042,ZH,2019,20190724,1,39,3,0,0,0,NA,81,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Bor-1,CS22590,5837,ZH,2019,20190724,1,39,5,0,0,0,NA,74,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,HSm,CS76941,8236,ZH,2019,20190724,1,39,7,0,0,0,NA,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Kz-13,CS22445,6830,ZH,2019,20190724,1,39,9,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Ge-0,CS1187,8297,ZH,2019,20190724,1,40,2,1,0,0,NA,152,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Seattle-0,CS6187,8245,ZH,2019,20190724,1,40,4,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Kent,CS76967,8238,ZH,2019,20190724,1,40,6,1,0,0,NA,68,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Vimmerby,CS78845,8249,ZH,2019,20190724,1,40,8,1,0,0,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Eden-2,CS22573,6913,ZH,2019,20190724,1,40,10,1,0,0,NA,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Mir-0,CS1379,8337,ZH,2019,20190724,2,1,1,1,0,0,NA,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,HR-5,CS22596,6924,ZH,2019,20190724,2,1,3,1,0,0,NA,94,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Bor-4,CS22591,6903,ZH,2019,20190724,2,1,5,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Lu-1,CS1353,8334,ZH,2019,20190724,2,1,7,1,0,0,NA,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Gul1-2,CS76896,8234,ZH,2019,20190724,2,1,9,1,0,0,NA,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Dem-4,CS76794,8233,ZH,2019,20190724,2,2,2,0,0,0,NA,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Cen-0,CS1067,8275,ZH,2019,20190724,2,2,4,0,0,0,NA,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Ra-0,CS22632,6958,ZH,2019,20190724,2,2,6,0,0,0,NA,130,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Wt-5,CS22637,6982,ZH,2019,20190724,2,2,8,0,0,0,NA,93,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Rmx-A02,CS22568,7524,ZH,2019,20190724,2,2,10,1,0,0,NA,112,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Kn-0,CS6762,7186,ZH,2019,20190724,2,3,1,1,0,0,NA,63,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Sq-1,CS22600,6966,ZH,2019,20190724,2,3,3,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Kent,CS76967,8238,ZH,2019,20190724,2,3,5,0,0,0,NA,52,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Ba1-2,CS76676,8256,ZH,2019,20190724,2,3,7,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Lp2-2,CS22594,7520,ZH,2019,20190724,2,3,9,0,0,0,NA,65,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Ge-0,CS1187,8297,ZH,2019,20190724,2,4,2,0,0,0,NA,55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Bor-1,CS22590,5837,ZH,2019,20190724,2,4,4,0,0,0,NA,65,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
218,Gu-0,CS22617,6922,ZH,2019,20190724,2,4,6,0,0,0,NA,86,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
219,Rubezhnoe-1,CS927,7323,ZH,2019,20190724,2,4,8,0,0,0,NA,58,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Got-7,CS22608,6921,ZH,2019,20190724,2,4,10,1,0,0,NA,75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221,Est-1,CS22629,6916,ZH,2019,20190724,2,5,1,1,0,0,NA,28,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Lip-0,CS1337,8325,ZH,2019,20190724,2,5,3,0,0,0,NA,39,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Is-0,CS1241,8312,ZH,2019,20190724,2,5,5,0,0,0,NA,53,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,NC-6,CS77124,8246,ZH,2019,20190724,2,5,7,0,0,0,NA,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,PHW-2,CS6002,8243,ZH,2019,20190724,2,5,9,0,0,0,NA,178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,RRS-10,CS22565,7515,ZH,2019,20190724,2,6,2,0,0,0,NA,41,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Bs-1,CS997,8270,ZH,2019,20190724,2,6,4,0,0,0,NA,77,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,Eden-2,CS22573,6913,ZH,2019,20190724,2,6,6,0,0,0,NA,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,H55,CS923,7461,ZH,2019,20190724,2,6,8,0,0,0,NA,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Col(gl1-2),CS3126,2,ZH,2019,20190724,2,6,10,1,0,0,NA,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,St-0,CS1535,8387,ZH,2019,20190724,2,7,1,1,0,0,NA,83,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Lom1-1,CS77048,6042,ZH,2019,20190724,2,7,3,0,0,0,NA,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Hod,CS76924,8235,ZH,2019,20190724,2,7,5,0,0,0,NA,86,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Hovdala-2,CS76937,6039,ZH,2019,20190724,2,7,7,0,0,0,NA,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Rsch-4,CS1494,8374,ZH,2019,20190724,2,7,9,0,0,0,NA,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,PHW-34,CS6034,8244,ZH,2019,20190724,2,8,2,0,0,0,NA,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Liarum,CS77038,8241,ZH,2019,20190724,2,8,4,0,0,0,NA,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Bla-1,CS971,7015,ZH,2019,20190724,2,8,6,0,0,0,NA,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Vinslov,CS78847,9057,ZH,2019,20190724,2,8,8,0,0,0,NA,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Rak-2,CS1485,8365,ZH,2019,20190724,2,8,10,1,0,0,NA,95,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
241,CIBC-17,CS22603,6907,ZH,2019,20190724,2,9,1,1,0,0,NA,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Per-1,CS1445,8354,ZH,2019,20190724,2,9,3,0,0,0,NA,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,N13,CS22491,7438,ZH,2019,20190724,2,9,5,0,0,0,NA,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244,Uk-3,CS1577,10022,ZH,2019,20190724,2,9,7,0,0,0,NA,55,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
245,HR-10,CS22597,6923,ZH,2019,20190724,2,9,9,0,0,0,NA,85,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Edi-0,CS22657,6914,ZH,2019,20190724,2,10,2,0,0,0,NA,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Kin-0,CS22654,6926,ZH,2019,20190724,2,10,4,0,0,0,NA,51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Gd-1,CS1185,8296,ZH,2019,20190724,2,10,6,0,0,0,NA,48,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Kavlinge-1,CS76964,8237,ZH,2019,20190724,2,10,8,0,0,0,NA,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Na-1,CS1385,8343,ZH,2019,20190724,2,10,10,1,0,0,NA,54,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Bil-5,CS22578,6900,ZH,2019,20190724,2,11,1,1,0,0,NA,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Wa-1,CS22644,6978,ZH,2019,20190724,2,11,3,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Ga-0,CS22634,6919,ZH,2019,20190724,2,11,5,0,0,0,NA,81,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Ang-0,CS949,6992,ZH,2019,20190724,2,11,7,0,0,0,NA,66,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Var2-6,CS22581,7517,ZH,2019,20190724,2,11,9,0,0,0,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Vastervik,CS78834,9058,ZH,2019,20190724,2,12,2,0,0,0,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Sf-1,CS6855,7327,ZH,2019,20190724,2,12,4,0,0,0,NA,95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,In-0,CS1239,8311,ZH,2019,20190724,2,12,6,0,0,0,NA,80,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Eden-1,CS22572,6009,ZH,2019,20190724,2,12,8,0,0,0,NA,49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,Eds-1,CS76834,6016,ZH,2019,20190724,2,12,10,1,0,0,NA,75,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
261,Stw-0,CS1539,8388,ZH,2019,20190724,2,13,1,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Mz-0,CS22636,6940,ZH,2019,20190724,2,13,3,0,0,0,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Lz-0,CS22615,6936,ZH,2019,20190724,2,13,5,0,0,0,NA,116,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Vimmerby,CS78845,8249,ZH,2019,20190724,2,13,7,0,0,0,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Kni-1,CS76970,6040,ZH,2019,20190724,2,13,9,0,0,0,NA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266,Ws-0,CS22623,6980,ZH,2019,20190724,2,14,2,0,0,0,NA,58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Bro1-6,CS76726,8231,ZH,2019,20190724,2,14,4,0,0,0,NA,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Zu-0,CS78880,7417,ZH,2019,20190724,2,14,6,0,0,0,NA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,LL-0,CS22650,6933,ZH,2019,20190724,2,14,8,0,0,0,NA,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Se-0,CS22646,6961,ZH,2019,20190724,2,14,10,1,0,0,NA,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
271,Ct-1,CS22639,6910,ZH,2019,20190724,2,15,1,1,0,0,NA,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Lov-1,CS77049,6043,ZH,2019,20190724,2,15,3,0,0,0,NA,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Ws-2,CS22659,6981,ZH,2019,20190724,2,15,5,0,0,0,NA,76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,HSm,CS76941,8236,ZH,2019,20190724,2,15,7,0,0,0,NA,54,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Kondara,CS22651,6929,ZH,2019,20190724,2,15,9,0,0,0,NA,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,NFA-10,CS22599,6943,ZH,2019,20190724,2,16,2,0,0,0,NA,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Or-1,CS77150,6074,ZH,2019,20190724,2,16,4,0,0,0,NA,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Kno-10,CS22566,6927,ZH,2019,20190724,2,16,6,0,0,0,NA,58,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Sq-8,CS22601,6967,ZH,2019,20190724,2,16,8,0,0,0,NA,88,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,RRS-7,CS22564,7514,ZH,2019,20190724,2,16,10,1,0,0,NA,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
281,Ler-1,CS22618,6932,ZH,2019,20190724,2,17,1,1,0,0,NA,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Fab-2,CS22576,6917,ZH,2019,20190724,2,17,3,0,0,0,NA,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Pla-0,CS1459,7300,ZH,2019,20190724,2,17,5,0,0,0,NA,59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Wu-0,CS6897,7415,ZH,2019,20190724,2,17,7,0,0,0,NA,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
285,Van-0,CS22627,6977,ZH,2019,20190724,2,17,9,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Ts-5,CS22648,6971,ZH,2019,20190724,2,18,2,0,0,0,NA,92,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Fr-2,CS1169,7133,ZH,2019,20190724,2,18,4,0,0,0,NA,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Fab-4,CS22577,6918,ZH,2019,20190724,2,18,6,0,0,0,NA,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Lund,CS77060,8335,ZH,2019,20190724,2,18,8,0,0,0,NA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Sorbo,CS22653,6963,ZH,2019,20190724,2,18,10,1,0,0,NA,169,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Tamm-27,CS22605,6969,ZH,2019,20190724,2,19,1,1,0,0,NA,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Pna-10,CS22571,7526,ZH,2019,20190724,2,19,3,0,0,0,NA,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293,Cvi-0,CS22614,6911,ZH,2019,20190724,2,19,5,0,0,0,NA,69,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Kelsterbach-4,CS6041,8420,ZH,2019,20190724,2,19,7,0,0,0,NA,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Bu-0,CS1007,8271,ZH,2019,20190724,2,19,9,0,0,0,NA,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Lis-2,CS77043,8222,ZH,2019,20190724,2,20,2,0,0,0,NA,55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Pu2-8,CS22449,6953,ZH,2019,20190724,2,20,4,0,0,0,NA,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Kno-18,CS22567,6928,ZH,2019,20190724,2,20,6,0,0,0,NA,80,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Nok-3,CS22643,6945,ZH,2019,20190724,2,20,8,0,0,0,NA,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Pna-17,CS22570,7523,ZH,2019,20190724,2,20,10,1,0,0,NA,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Uod-1,CS22612,6975,ZH,2019,20190724,2,21,1,1,0,0,NA,62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0
302,Pi-0,CS1455,7298,ZH,2019,20190724,2,21,3,0,0,0,NA,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Li-2:1,CS6772,7223,ZH,2019,20190724,2,21,5,0,0,0,NA,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Lp2-6,CS22595,7521,ZH,2019,20190724,2,21,7,0,0,0,NA,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Oy-0,CS22658,6946,ZH,2019,20190724,2,21,9,0,0,0,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Col-0,CS22625,6909,ZH,2019,20190724,2,22,2,0,0,0,NA,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Kz-13,CS22445,6830,ZH,2019,20190724,2,22,4,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Buckhorn_Pass,CS8067,7033,ZH,2019,20190724,2,22,6,0,0,0,NA,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,DraII-1,CS76813,8284,ZH,2019,20190724,2,22,8,0,0,0,NA,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Shahdara,CS22652,6962,ZH,2019,20190724,2,22,10,1,0,0,NA,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Col-0,CS22625,6909,ZH,2019,20190724,2,23,1,1,0,0,NA,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Hov4-1,CS76936,8306,ZH,2019,20190724,2,23,3,0,0,0,NA,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Alc-0,CS1656,6988,ZH,2019,20190724,2,23,5,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Wei-0,CS22622,6979,ZH,2019,20190724,2,23,7,0,0,0,NA,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
315,Ull2-5,CS22586,6974,ZH,2019,20190724,2,23,9,0,0,0,NA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Tsu-1,CS22641,6972,ZH,2019,20190724,2,24,2,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Gy-0,CS22631,8214,ZH,2019,20190724,2,24,4,0,0,0,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Tamm-2,CS22604,6968,ZH,2019,20190724,2,24,6,0,0,0,NA,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Yo-0,CS22624,6983,ZH,2019,20190724,2,24,8,0,0,0,NA,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Bg-2,CS22342,6709,ZH,2019,20190724,2,24,10,1,0,0,NA,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Pa-1,CS1439,8353,ZH,2019,20190724,2,25,1,1,0,0,NA,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Hs-0,CS1237,8310,ZH,2019,20190724,2,25,3,0,0,0,NA,77,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Tu-0,CS1567,8395,ZH,2019,20190724,2,25,5,0,0,0,NA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Sr:5,CS77268,8386,ZH,2019,20190724,2,25,7,0,0,0,NA,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Seattle-0,CS6187,8245,ZH,2019,20190724,2,25,9,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Lm-2,CS1345,8329,ZH,2019,20190724,2,26,2,0,0,0,NA,33,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Lisse,CS6033,8430,ZH,2019,20190724,2,26,4,0,0,0,NA,73,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Var2-1,CS22580,7516,ZH,2019,20190724,2,26,6,0,0,0,NA,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Pu2-23,CS22593,6951,ZH,2019,20190724,2,26,8,0,0,0,NA,60,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,DraIII-1,CS76815,8285,ZH,2019,20190724,2,26,10,1,0,0,NA,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
